filename,alignment_length,max_zeroes,mean_zeroes,variance_zeroes,count_76_zero_blocks,num_perfect_matches,max_dist_between_matches,normalized_perfect_match_rate,min_percent_identity,max_percent_identity,avg_percent_identity,num_variable_regions,max_variable_region_length,mean_variable_region_length
GC_00002513_aligned.fasta,1476,80,75.74124914207275,13.137577849390137,218,51,453,0.035,90.28,100.0,95.25,7,433,187.28571428571428
GC_00000607_aligned.fasta,369,80,78.8,5.325714285714285,9,215,81,0.6143,95.08,100.0,99.42,3,61,26.0
GC_00002066_aligned.fasta,471,80,76.98451327433628,3.9090521967264458,66,52,126,0.115,90.45,100.0,97.14,4,207,90.5
GC_00000889_aligned.fasta,324,80,78.98032786885246,0.9307605482397203,5,102,63,0.3344,95.68,100.0,99.1,6,43,18.0
GC_00000964_aligned.fasta,177,80,68.29113924050633,86.64941515782726,1,30,30,0.1899,98.72,100.0,99.6,2,99,54.5
GC_00000834_aligned.fasta,282,80,78.57794676806084,1.0271942633260567,4,48,90,0.1825,94.33,100.0,99.03,4,70,39.5
GC_00002207_aligned.fasta,1272,80,75.74780526735834,4.202958072214872,212,20,399,0.016,85.77,100.0,96.4,6,379,192.83333333333334
GC_00002357_aligned.fasta,1566,80,75.68455074337427,10.446063841478116,233,33,413,0.0213,86.63,100.0,96.38,7,393,202.71428571428572
GC_00000536_aligned.fasta,90,80,75.83098591549296,7.9714342392382465,4,4,1,0.0563,86.67,100.0,96.9,2,63,33.5
GC_00002772_aligned.fasta,1581,80,76.49871959026889,4.462546375915838,244,50,606,0.032,88.93,100.0,96.77,8,586,174.75
GC_00000466_aligned.fasta,171,80,80.0,0.0,0,152,1,1.0,100.0,100.0,100.0,0,0,0.0
GC_00002622_aligned.fasta,1134,80,76.90582959641256,4.526557944056789,202,113,388,0.1013,93.74,100.0,95.61,13,368,59.53846153846154
GC_00000687_aligned.fasta,351,80,77.7710843373494,3.37530846276673,30,78,138,0.2349,92.31,100.0,98.25,4,118,44.5
GC_00002593_aligned.fasta,627,79,74.94572368421052,6.08093566049169,111,0,0,0.0,85.49,100.0,93.54,1,627,627.0
GC_00000809_aligned.fasta,594,80,78.52695652173914,2.3292733459357278,29,182,119,0.3165,95.96,100.0,98.38,7,99,39.857142857142854
GC_00000959_aligned.fasta,930,80,73.99231613611416,3.700270266688034,152,1,0,0.0011,79.91,100.0,94.89,2,651,455.0
GC_00001134_aligned.fasta,669,80,72.45692307692308,49.17122130177514,63,40,1,0.0615,82.22,100.0,94.03,2,367,305.0
GC_00001064_aligned.fasta,267,80,79.11290322580645,3.277575442247658,2,167,36,0.6734,96.97,100.0,99.53,3,16,8.0
GC_00001441_aligned.fasta,1215,80,78.15301003344482,2.4891297356852835,63,248,180,0.2074,93.99,100.0,98.15,15,160,45.46666666666667
GC_00001285_aligned.fasta,981,80,76.41580041580042,4.257463444573633,161,60,381,0.0624,87.77,100.0,97.07,5,361,165.2
GC_00001189_aligned.fasta,867,80,77.99292452830188,3.0164593716625134,38,147,162,0.1733,93.66,100.0,98.15,13,142,36.38461538461539
GC_00001238_aligned.fasta,663,80,76.8695652173913,7.085471239535512,54,150,288,0.2329,89.44,100.0,97.41,6,268,66.5
GC_00001368_aligned.fasta,1008,80,76.79069767441861,3.3869306558186563,192,70,384,0.0708,88.69,100.0,96.45,7,364,115.0
GC_00001893_aligned.fasta,1386,80,73.71616678858815,31.417609885861157,144,104,286,0.0761,80.41,100.0,95.71,9,649,123.44444444444444
GC_00001884_aligned.fasta,1407,80,73.13976945244957,23.03233769900921,184,28,1,0.0202,82.86,100.0,95.33,2,1213,680.0
GC_00001123_aligned.fasta,951,80,77.81115879828326,2.779789644311003,122,178,174,0.191,92.74,100.0,97.37,8,154,75.25
GC_00001073_aligned.fasta,1101,80,77.90850277264326,2.962977610435935,86,165,225,0.1525,92.92,100.0,98.19,16,205,39.5
GC_00001456_aligned.fasta,1326,80,77.60520275439939,2.8953975679189625,163,196,171,0.15,92.61,100.0,96.85,19,151,40.473684210526315
GC_00001506_aligned.fasta,549,80,67.59811320754717,98.21395870416518,29,17,25,0.0321,91.07,100.0,96.47,3,408,164.66666666666666
GC_00001292_aligned.fasta,843,80,76.25,4.284587378640777,132,35,366,0.0425,90.15,100.0,95.86,5,346,142.6
GC_00001969_aligned.fasta,621,80,75.66611295681064,6.986526086908533,52,50,333,0.0831,83.57,100.0,96.65,3,313,177.66666666666666
GC_00001839_aligned.fasta,1002,80,76.4262461851475,4.28321754671739,180,30,746,0.0305,87.82,100.0,96.46,5,726,179.2
GC_00002210_aligned.fasta,531,80,76.615234375,10.86562728881836,44,14,124,0.0273,93.41,100.0,97.3,7,104,57.57142857142857
GC_00002340_aligned.fasta,1251,80,74.91964285714286,6.013834937384045,220,29,597,0.0235,89.93,100.0,92.71,4,577,286.5
GC_00002765_aligned.fasta,1227,80,76.33526490066225,3.918226585456779,214,46,516,0.0381,88.26,100.0,97.18,6,496,177.83333333333334
GC_00000521_aligned.fasta,483,80,77.55172413793103,2.4369797859690836,57,49,189,0.1056,91.3,100.0,97.92,4,169,89.5
GC_00002635_aligned.fasta,669,80,75.86,4.372707692307691,131,26,210,0.04,90.28,100.0,94.55,4,190,141.75
GC_00000471_aligned.fasta,261,80,79.00826446280992,0.8759647565057033,2,84,51,0.3471,96.55,100.0,98.83,4,31,20.5
GC_00000690_aligned.fasta,216,80,76.26903553299492,17.130665567265325,8,5,123,0.0254,85.51,100.0,96.88,2,103,86.5
GC_00002584_aligned.fasta,702,80,75.17130307467058,11.995545446945156,102,31,222,0.0454,85.47,100.0,94.69,4,376,148.75
GC_00002688_aligned.fasta,615,79,72.9496644295302,37.31961398135219,71,0,0,0.0,86.31,100.0,93.32,1,615,615.0
GC_00002469_aligned.fasta,1830,80,75.42683600220873,5.617369282326149,324,33,692,0.0182,83.47,100.0,95.85,7,672,240.42857142857142
GC_00002539_aligned.fasta,768,80,74.65687583444593,5.157299184849938,108,10,1,0.0134,82.94,100.0,94.43,2,691,369.5
GC_00000830_aligned.fasta,690,80,76.41877794336811,5.641316539364474,114,36,213,0.0537,88.41,100.0,97.18,5,222,111.8
GC_00000960_aligned.fasta,636,80,77.14748784440843,2.5925098965297138,98,25,416,0.0405,89.94,100.0,97.65,3,396,178.33333333333334
GC_00002283_aligned.fasta,585,80,75.1660777385159,6.718001223638702,58,35,39,0.0618,87.86,100.0,92.86,2,493,256.0
GC_00000603_aligned.fasta,1317,80,79.43990755007704,0.520657002238836,0,740,66,0.5701,98.1,100.0,99.53,19,46,11.368421052631579
GC_00002447_aligned.fasta,1095,79,74.27881040892193,8.992896726137008,160,0,0,0.0,82.83,100.0,90.85,1,1095,1095.0
GC_00000753_aligned.fasta,228,80,76.89473684210526,2.630067992948879,39,11,162,0.0526,87.72,100.0,97.94,2,142,89.5
GC_00002517_aligned.fasta,1062,79,74.90987535953978,5.002424049661303,178,0,0,0.0,87.66,100.0,93.5,1,1062,1062.0
GC_00002132_aligned.fasta,402,79,74.53785900783289,29.04752230910293,89,0,0,0.0,86.2,100.0,96.6,1,402,402.0
GC_00002062_aligned.fasta,783,80,73.89267015706807,8.258113812669608,58,12,468,0.0157,80.26,100.0,94.9,3,448,238.0
GC_00001595_aligned.fasta,675,80,74.47560975609755,6.0237953599048195,109,20,492,0.0305,82.22,100.0,95.46,2,472,308.5
GC_00001774_aligned.fasta,1593,80,76.6569250317662,3.602756999462356,270,47,384,0.0299,89.08,100.0,96.72,11,364,121.54545454545455
GC_00001624_aligned.fasta,1356,80,76.50785340314137,8.93804602787361,158,57,297,0.0426,89.58,100.0,95.92,13,277,82.38461538461539
GC_00001201_aligned.fasta,642,79,75.41252006420545,3.3852044036905253,107,0,0,0.0,87.79,100.0,94.11,1,642,642.0
GC_00001351_aligned.fasta,603,80,76.36130136986301,3.3437763886282608,143,41,117,0.0702,87.4,100.0,96.25,5,361,97.2
GC_00001478_aligned.fasta,351,80,72.605421686747,65.01599470169838,29,1,0,0.003,87.91,100.0,95.85,2,244,165.5
GC_00001528_aligned.fasta,1521,80,75.25299600532624,6.651039625816268,271,24,693,0.016,85.14,100.0,95.09,6,673,230.5
GC_00001947_aligned.fasta,789,80,77.25454545454545,3.9040377804014166,80,77,140,0.1,90.62,100.0,97.5,11,120,47.45454545454545
GC_00001817_aligned.fasta,951,80,77.0010729613734,4.715664084805394,156,131,450,0.1406,91.59,100.0,96.45,7,430,98.14285714285714
GC_00001699_aligned.fasta,972,80,75.29485834207765,4.99910262946084,170,11,30,0.0115,85.19,100.0,96.02,3,877,307.6666666666667
GC_00001950_aligned.fasta,306,80,71.80139372822299,84.70968446867147,22,36,21,0.1254,93.24,100.0,98.12,3,171,77.33333333333333
GC_00001800_aligned.fasta,777,80,75.1688654353562,4.9582918526047575,99,17,429,0.0224,86.74,100.0,95.01,3,409,240.66666666666666
GC_00001582_aligned.fasta,441,80,77.0260663507109,4.347661777588104,37,61,144,0.1445,91.16,100.0,97.12,5,124,57.0
GC_00001763_aligned.fasta,1479,80,76.32534246575342,4.729083786826797,245,75,792,0.0514,88.51,100.0,96.76,6,772,215.0
GC_00001633_aligned.fasta,888,80,75.18181818181819,4.866827073961712,140,11,531,0.0127,87.27,100.0,94.9,3,511,279.6666666666667
GC_00001216_aligned.fasta,564,80,77.74862385321101,2.500112785119098,73,82,381,0.1505,90.78,100.0,98.39,4,361,101.5
GC_00001346_aligned.fasta,450,80,77.18097447795823,4.60761946802612,53,80,199,0.1856,89.78,100.0,98.02,4,179,78.25
GC_00002294_aligned.fasta,1695,80,77.25656324582339,3.425822078935526,262,167,366,0.0996,93.22,100.0,96.31,16,346,76.5
GC_00002450_aligned.fasta,528,80,73.70726915520629,10.10880767018809,49,9,21,0.0177,82.29,100.0,92.8,3,464,160.33333333333334
GC_00000614_aligned.fasta,1389,80,76.96350364963503,3.8453833448771912,251,171,495,0.1248,89.92,100.0,96.66,8,475,130.875
GC_00002500_aligned.fasta,828,80,77.03831891223733,4.659841920544675,116,75,111,0.0927,90.69,100.0,96.89,10,180,58.2
GC_00000744_aligned.fasta,552,80,75.60037523452158,2.799024249442956,152,3,167,0.0056,85.51,100.0,96.46,2,364,255.5
GC_00002125_aligned.fasta,4464,80,75.90551181102362,5.018743523201332,765,151,1138,0.034,87.52,100.0,96.09,18,1118,219.55555555555554
GC_00002075_aligned.fasta,1791,80,75.61794582392777,4.316224222798588,348,20,1077,0.0113,88.94,100.0,94.35,6,1057,279.3333333333333
GC_00000518_aligned.fasta,255,80,78.39406779661017,1.3658970123527723,16,42,64,0.178,94.9,100.0,98.96,4,44,34.25
GC_00002229_aligned.fasta,1182,80,72.01805674978503,73.40896028224809,145,15,357,0.0129,91.64,100.0,97.19,7,366,150.42857142857142
GC_00002379_aligned.fasta,2442,80,77.84729673957904,12.767436976328616,86,694,114,0.2864,96.61,100.0,98.02,41,94,23.634146341463413
GC_00002198_aligned.fasta,495,80,73.27310924369748,8.828772685544806,50,3,1,0.0063,75.56,100.0,95.22,1,473,473.0
GC_00000827_aligned.fasta,291,80,78.75,1.4448529411764706,22,85,66,0.3125,95.53,100.0,98.91,5,46,18.4
GC_00000977_aligned.fasta,324,80,77.81639344262295,1.8744853533996237,60,39,45,0.1279,91.98,100.0,97.81,3,184,76.0
GC_00002698_aligned.fasta,1731,80,73.53154205607477,36.570266780941566,207,147,927,0.0859,83.48,100.0,96.14,7,907,207.28571428571428
GC_00002529_aligned.fasta,2418,80,76.37557315548145,17.0523587273494,258,228,309,0.095,89.35,100.0,96.91,19,289,96.26315789473684
GC_00002479_aligned.fasta,1770,80,74.14163335237008,5.94681606431309,249,1,0,0.0006,85.31,100.0,91.51,2,1749,875.0
GC_00002625_aligned.fasta,1560,80,77.2881245944192,2.011727891030416,279,70,195,0.0454,91.79,100.0,96.83,14,223,87.42857142857143
GC_00000531_aligned.fasta,228,80,78.9090909090909,1.8434101783384078,7,91,39,0.4354,94.74,100.0,99.13,4,40,15.25
GC_00002200_aligned.fasta,1293,80,74.93328100470957,6.7561451219782676,190,11,717,0.0086,85.0,100.0,94.26,3,697,408.3333333333333
GC_00002594_aligned.fasta,1050,80,76.33559650824442,8.66526053166579,172,152,486,0.1474,89.71,100.0,95.31,6,466,130.66666666666666
GC_00000680_aligned.fasta,168,80,76.96644295302013,6.381424260168461,8,13,21,0.0872,89.88,100.0,97.75,3,111,39.0
GC_00001516_aligned.fasta,996,80,75.90481064483112,5.910079211841651,149,67,759,0.0686,90.36,100.0,94.35,6,739,135.83333333333334
GC_00001446_aligned.fasta,318,80,73.42809364548495,68.9137257972506,26,40,64,0.1338,92.77,100.0,97.17,5,102,40.4
GC_00001063_aligned.fasta,618,80,78.03005008347246,2.3029367253714454,68,96,146,0.1603,94.17,100.0,97.24,9,126,36.888888888888886
GC_00001133_aligned.fasta,786,80,76.2464146023468,6.190909569956262,102,63,372,0.0821,91.73,100.0,95.13,5,352,129.4
GC_00001829_aligned.fasta,1269,80,76.088,3.4066560000000004,285,16,177,0.0128,88.81,100.0,96.02,6,685,193.0
GC_00001282_aligned.fasta,333,80,75.93949044585987,8.751115663921457,33,20,252,0.0637,86.49,100.0,96.88,3,232,91.66666666666667
GC_00001979_aligned.fasta,1254,80,77.82995951417004,2.716025504433772,155,188,226,0.1522,92.74,100.0,97.79,17,206,42.588235294117645
GC_00001894_aligned.fasta,1122,80,76.60924750679963,3.650576314986984,182,72,315,0.0653,88.32,100.0,97.12,6,295,152.83333333333334
GC_00001199_aligned.fasta,534,80,78.5631067961165,3.515920444905269,24,247,199,0.4796,94.38,100.0,98.63,3,179,70.33333333333333
GC_00001378_aligned.fasta,366,77,71.60518731988472,7.397437068657657,21,0,0,0.0,65.27,100.0,94.74,1,366,366.0
GC_00001883_aligned.fasta,603,80,74.26027397260275,4.853490335897917,96,4,1,0.0068,84.91,100.0,91.86,2,547,290.0
GC_00001228_aligned.fasta,2814,80,75.49159212880143,6.477478502692964,523,102,546,0.0365,85.47,100.0,95.91,7,1249,368.42857142857144
GC_00001501_aligned.fasta,912,80,76.20156774916013,12.781318930740397,147,35,513,0.0392,92.5,100.0,95.87,9,493,80.55555555555556
GC_00001451_aligned.fasta,684,80,76.88721804511279,3.9406636892984332,127,76,270,0.1143,89.91,100.0,97.04,4,250,133.0
GC_00001074_aligned.fasta,1212,80,77.56077116512992,3.129793873032758,139,155,408,0.1299,92.16,100.0,97.28,16,388,48.25
GC_00001124_aligned.fasta,1149,80,77.93893805309735,2.9688378103218738,116,232,201,0.2053,92.6,100.0,98.06,15,181,42.13333333333333
GC_00001295_aligned.fasta,1017,80,76.28857715430861,3.8445789374339863,171,25,615,0.0251,88.3,100.0,96.32,4,595,229.0
GC_00000476_aligned.fasta,168,80,79.32885906040268,0.47574433584072784,0,68,42,0.4564,97.02,100.0,99.59,3,22,8.0
GC_00002632_aligned.fasta,1296,80,71.59514487079092,84.05613930947447,208,29,348,0.0227,88.02,100.0,95.84,8,328,141.75
GC_00000526_aligned.fasta,1290,80,77.26199842643588,2.6512624106977603,232,83,351,0.0653,89.22,100.0,97.6,13,331,73.84615384615384
GC_00002762_aligned.fasta,642,80,73.71107544141252,47.226313931708276,92,27,159,0.0433,90.65,100.0,96.61,4,225,139.5
GC_00002347_aligned.fasta,675,80,76.40701219512195,6.951719121802498,72,62,256,0.0945,89.04,100.0,96.69,5,236,107.4
GC_00002217_aligned.fasta,1449,80,75.9013986013986,4.574193848109932,247,14,306,0.0098,89.1,100.0,95.87,5,673,271.8
GC_00000949_aligned.fasta,1308,80,79.30178432893716,0.7801442172563571,7,667,54,0.5175,97.63,100.0,99.44,24,34,6.916666666666667
GC_00000819_aligned.fasta,1104,80,76.2516129032258,5.6611149100639215,165,60,147,0.0553,86.59,100.0,97.04,9,499,97.0
GC_00002583_aligned.fasta,738,79,74.76912378303199,4.859074475637428,133,0,0,0.0,82.93,100.0,95.5,1,738,738.0
GC_00000697_aligned.fasta,1683,80,77.03125,2.812725360576923,322,98,792,0.0589,90.14,100.0,96.86,7,772,207.42857142857142
GC_00002369_aligned.fasta,405,77,71.02590673575129,12.450106043115253,22,0,0,0.0,70.62,100.0,91.02,1,405,405.0
GC_00002239_aligned.fasta,681,80,74.81419939577039,5.395991730634076,59,2,1,0.003,89.87,100.0,93.22,2,655,330.0
GC_00000508_aligned.fasta,114,80,80.0,0.0,0,95,1,1.0,100.0,100.0,100.0,0,0,0.0
GC_00000967_aligned.fasta,1449,80,77.65034965034965,4.991031346276102,100,246,157,0.172,91.03,100.0,98.09,16,137,55.0
GC_00002188_aligned.fasta,873,80,74.2903981264637,5.215434736108902,127,1,0,0.0012,86.03,100.0,91.55,1,853,853.0
GC_00000837_aligned.fasta,1050,80,77.50145489815714,3.7883102014090833,138,179,550,0.1736,92.48,100.0,97.43,10,530,68.1
GC_00002284_aligned.fasta,696,80,75.72525849335302,4.586260088277198,164,24,1,0.0355,88.79,100.0,95.23,2,649,326.5
GC_00002065_aligned.fasta,495,80,76.6218487394958,15.415825153590848,20,33,129,0.0693,92.09,100.0,96.5,6,109,58.0
GC_00002135_aligned.fasta,594,79,73.27652173913043,17.30266616257089,59,0,0,0.0,81.26,100.0,94.03,1,594,594.0
GC_00002510_aligned.fasta,1239,79,71.60819672131147,10.197309862940068,64,0,0,0.0,73.37,100.0,92.67,1,1239,1239.0
GC_00000754_aligned.fasta,207,80,77.42021276595744,4.97767655047533,22,47,21,0.25,88.41,100.0,98.17,2,121,61.0
GC_00002440_aligned.fasta,681,80,75.56344410876133,5.602470313341426,100,11,261,0.0166,87.26,100.0,93.51,2,391,316.0
GC_00000604_aligned.fasta,258,80,79.6234309623431,0.6029656343551407,0,180,21,0.7531,98.06,100.0,99.73,3,19,7.0
GC_00001592_aligned.fasta,270,80,74.76892430278885,6.464532309010966,31,15,1,0.0598,83.33,100.0,93.87,2,214,118.0
GC_00001356_aligned.fasta,441,80,75.33412322274881,7.336228970598145,71,1,0,0.0024,87.3,100.0,95.91,2,358,210.5
GC_00001206_aligned.fasta,885,80,78.43879907621248,1.9390950935788231,54,241,138,0.2783,95.03,100.0,98.7,12,118,34.666666666666664
GC_00001623_aligned.fasta,1797,80,72.16029246344208,50.17621858713105,164,62,525,0.0349,84.78,100.0,96.02,6,505,273.3333333333333
GC_00001773_aligned.fasta,684,80,75.24962406015038,4.857988580473741,83,17,42,0.0256,83.92,100.0,96.36,2,607,314.5
GC_00001810_aligned.fasta,372,80,75.72521246458923,14.573217022847466,58,11,1,0.0312,88.89,100.0,97.07,2,312,171.0
GC_00001940_aligned.fasta,528,80,77.33988212180746,3.391356371173494,75,76,182,0.1493,91.29,100.0,96.78,6,162,56.333333333333336
GC_00001538_aligned.fasta,480,80,76.68546637744035,4.740547992904232,48,37,126,0.0803,87.71,100.0,95.85,5,178,69.6
GC_00001468_aligned.fasta,1362,80,76.80491437081162,3.3498790507465697,239,94,282,0.07,89.99,100.0,96.78,12,340,88.25
GC_00001689_aligned.fasta,1275,80,77.95859872611464,2.4505152338837277,122,225,150,0.1791,92.86,100.0,98.27,18,130,40.388888888888886
GC_00001807_aligned.fasta,687,80,75.90419161676647,3.4429165620854096,139,3,342,0.0045,84.44,100.0,97.05,2,324,323.0
GC_00001957_aligned.fasta,885,80,75.37413394919169,5.192587298454842,133,29,378,0.0335,85.88,100.0,95.24,5,358,152.2
GC_00001585_aligned.fasta,810,80,77.92667509481669,2.343548869152172,78,128,327,0.1618,94.44,100.0,98.15,10,307,47.3
GC_00001341_aligned.fasta,621,80,75.9186046511628,6.144537587885344,111,50,43,0.0831,84.7,100.0,96.31,4,472,128.5
GC_00001211_aligned.fasta,1299,80,79.34375,0.8380859375,19,718,58,0.5609,97.77,100.0,99.52,19,38,10.578947368421053
GC_00001634_aligned.fasta,654,80,75.85984251968505,3.6953165106330212,150,1,0,0.0016,85.47,100.0,95.95,2,528,317.0
GC_00001764_aligned.fasta,1299,80,79.34375,1.2287109375,41,818,119,0.6391,97.84,100.0,99.09,15,99,11.8
GC_00002293_aligned.fasta,423,80,75.10148514851485,7.412968091363592,48,9,128,0.0223,78.72,100.0,96.19,3,262,125.33333333333333
GC_00002072_aligned.fasta,369,80,77.37142857142857,6.450612244897959,45,32,162,0.0914,94.02,100.0,97.63,4,142,70.0
GC_00002122_aligned.fasta,969,80,75.2578947368421,4.595595567867037,161,5,264,0.0053,82.87,100.0,96.27,3,675,308.6666666666667
GC_00000743_aligned.fasta,906,80,75.35963923337091,4.600084650005276,128,2,516,0.0023,84.22,100.0,95.28,2,496,433.0
GC_00002507_aligned.fasta,2349,80,74.52403433476395,6.642555397962756,347,22,1680,0.0094,86.27,100.0,93.04,5,1660,450.2
GC_00000613_aligned.fasta,348,80,78.60182370820668,0.9934313245443039,2,73,78,0.2219,93.97,100.0,98.96,5,58,32.2
GC_00002457_aligned.fasta,3108,80,75.30074457753318,4.714667623007988,572,18,1230,0.0058,85.88,100.0,93.78,6,1210,499.1666666666667
GC_00000970_aligned.fasta,1413,80,79.35509325681492,0.7153721935987188,2,774,39,0.5552,98.3,100.0,99.5,26,22,5.576923076923077
GC_00000820_aligned.fasta,333,80,79.38535031847134,0.6444987626272872,0,172,56,0.5478,97.9,100.0,99.55,5,36,13.2
GC_00000522_aligned.fasta,789,80,76.88311688311688,2.5188058694552202,149,13,678,0.0169,90.62,100.0,97.09,2,658,359.5
GC_00002766_aligned.fasta,1275,79,74.75398089171975,4.591544662055257,184,0,0,0.0,86.9,100.0,93.77,1,1275,1275.0
GC_00000472_aligned.fasta,822,80,75.56164383561644,4.687046861938961,145,32,231,0.0399,88.32,100.0,94.56,2,541,376.0
GC_00002636_aligned.fasta,801,80,67.96547314578005,83.4553296354681,86,1,0,0.0013,78.42,100.0,94.44,2,517,390.5
GC_00002213_aligned.fasta,1479,80,75.79383561643836,8.437633233252017,157,158,584,0.1082,86.27,100.0,95.67,12,564,92.66666666666667
GC_00002343_aligned.fasta,1197,80,75.74363327674024,4.608299872305223,142,19,354,0.0161,86.8,100.0,96.01,6,334,177.33333333333334
GC_00000693_aligned.fasta,408,80,76.76863753213368,3.416908426457663,81,25,173,0.0643,86.52,100.0,97.7,4,156,81.5
GC_00001455_aligned.fasta,246,79,76.48458149779735,2.3114362786004,65,0,0,0.0,87.8,100.0,96.87,1,246,246.0
GC_00001505_aligned.fasta,525,80,77.33201581027669,3.996484869315252,53,72,292,0.1423,89.14,100.0,98.06,5,272,71.6
GC_00001120_aligned.fasta,273,80,72.28740157480316,48.77173104346209,35,3,1,0.0118,85.57,100.0,97.44,2,178,125.5
GC_00001070_aligned.fasta,303,80,75.12323943661971,55.3756571116842,1,142,38,0.5,92.24,100.0,97.9,3,82,34.666666666666664
GC_00001291_aligned.fasta,1431,80,79.02549575070822,1.7203131395003572,36,608,100,0.4306,96.65,100.0,99.11,26,80,12.653846153846153
GC_00001759_aligned.fasta,816,80,74.60351317440401,7.973287532135093,115,12,177,0.0151,82.4,100.0,95.03,3,567,255.33333333333334
GC_00001609_aligned.fasta,546,80,76.72296015180265,15.68036467203641,47,104,57,0.1973,91.03,100.0,97.03,6,274,54.666666666666664
GC_00001887_aligned.fasta,717,80,77.17191977077364,3.062134136829746,95,30,347,0.043,88.7,100.0,97.86,7,327,81.85714285714286
